county,prop_green,prop_crosswalk,prop_not_single_family_house,prop_single_lane,prop_triple_lane,prop_visible_wires,prop_sidewalk,prop_dilapidated_building
1001,0.969147697,0.005287686,0.08930812,0.677697616,0,0.343878831,0.085364761,0.083975623
1003,0.947017914,0.007764346,0.116094854,0.677067249,0,0.436140298,0.108644347,0.097182993
1005,0.978433148,0.004443564,0.102145364,0.665147741,0,0.277878411,0.04338843,0.071832899
1007,0.992821126,0.002093838,0.046021708,0.732843347,0,0.242073327,0.035595248,0.054354329
1009,0.972386181,0.002662319,0.115098857,0.674392207,0,0.358319231,0.032216123,0.087505675
1011,0.985539488,0.002224694,0.080422692,0.766240267,0,0.199054505,0.032202447,0.06868743
1013,0.993575293,0.000901713,0.035429817,0.833990833,0,0.18370529,0.020833333,0.053050797
1015,0.961236728,0.006756618,0.11003635,0.747797425,0,0.417257101,0.085145709,0.104511942
1017,0.981858941,0.00253492,0.110156924,0.765752716,0,0.278082428,0.038489395,0.077202966
1019,0.984609959,0.001001552,0.057511638,0.787529976,0,0.322951051,0.025391452,0.054591621
1021,0.97587216,0.00303177,0.072088764,0.781101964,0,0.328526012,0.051497989,0.074573131
1023,0.996691764,0.000513347,0.030002282,0.805897787,0,0.271560575,0.01976386,0.026551449
1025,0.987740149,0.002221197,0.06196273,0.753389488,0,0.34610281,0.044914325,0.042664282
1027,0.97783672,0.001753282,0.09054127,0.706122999,0,0.159953246,0.013172091,0.091575256
1029,0.898478424,0.001746071,0.17735096,0.668059366,0,0.203354951,0.010975306,0.145859317
1031,0.957067245,0.002951032,0.085427614,0.656385652,0,0.356656005,0.054489376,0.075222755
1033,0.932744894,0.009224645,0.132173763,0.699117342,0,0.478037383,0.100761509,0.117982001
1035,0.991069632,0.000754679,0.062361642,0.817971423,0,0.233447374,0.018917287,0.050437714
1037,0.995435016,0.002416756,0.05594343,0.681704261,0,0.21160043,0.015932689,0.057375582
1039,0.984393565,0.002906137,0.065701166,0.706351755,0,0.318824058,0.0386468,0.050736971
1041,0.987216495,0.000927835,0.046632302,0.713024055,0,0.251512027,0.018865979,0.045051546
1043,0.966534094,0.004448166,0.098526872,0.71849652,0,0.417578105,0.055536658,0.081597676
1045,0.970798215,0.003470501,0.07550818,0.719682697,0,0.360039663,0.048487853,0.061403074
1047,0.966618155,0.003168395,0.104223516,0.719392396,0,0.284897823,0.053589837,0.065626705
1049,0.959989212,0.001945638,0.10724124,0.82105912,0,0.412976055,0.030311495,0.089508967
1051,0.972447326,0.005621961,0.119800108,0.609147083,0,0.356074419,0.049719746,0.094864263
1053,0.938446586,0.004150806,0.165121082,0.772758565,0,0.396736049,0.047906374,0.086923949
1055,0.965537297,0.006024462,0.099160568,0.828459074,0,0.416330286,0.077996823,0.110853581
1057,0.982845885,0.003600666,0.069058052,0.769421516,0,0.25846666,0.035055539,0.048676925
1059,0.928481179,0.004237957,0.201131877,0.731797842,0,0.366438536,0.044985523,0.186707028
1061,0.967385863,0.002327793,0.081948338,0.724594513,0,0.320634762,0.036193432,0.066579896
1063,0.988360062,0.001681324,0.039705122,0.829216244,0,0.321132954,0.043391102,0.034273151
1065,0.985867215,0.002214839,0.044244054,0.835785477,0,0.314190793,0.045140537,0.04271476
1067,0.960719691,0.001074166,0.08454177,0.718348713,0,0.266954739,0.027562131,0.044577901
1069,0.93850636,0.010939807,0.157869524,0.664336621,0,0.413033914,0.086384389,0.096991798
1071,0.968512402,0.00300698,0.122631809,0.746837218,0,0.407967718,0.033637667,0.112068428
1073,0.933156336,0.013189215,0.176596558,0.760050631,0,0.387225946,0.197460076,0.205231901
1075,0.981137478,0.002756004,0.095780092,0.705143348,0,0.226421848,0.021117434,0.075879595
1077,0.956460881,0.004258141,0.138942095,0.70356564,0,0.360733756,0.054707529,0.104081332
1079,0.949599009,0.003586099,0.153550238,0.667536024,0,0.427104388,0.031753276,0.104159875
1081,0.975519445,0.004919386,0.092124751,0.713649444,0,0.362437053,0.080603868,0.090569591
1083,0.89776452,0.00418563,0.18443889,0.707100243,0,0.4624944,0.046867262,0.120333907
1085,0.986105393,0.00102923,0.055990119,0.694627419,0,0.208213256,0.020069988,0.074207493
1087,0.984548645,0.00238838,0.060099435,0.78348606,0,0.309222071,0.053178007,0.073649834
1089,0.859612268,0.011912068,0.215589545,0.716156037,0,0.49092826,0.225133362,0.224370171
1091,0.990439259,0.002707762,0.039446413,0.771712242,0,0.282509862,0.039780705,0.038276392
1093,0.959182264,0.003107949,0.172698391,0.751778438,0,0.31435182,0.033462256,0.125353961
1095,0.938765448,0.0056755,0.140009651,0.726369568,0,0.47951155,0.067329683,0.129225153
1097,0.956298297,0.009158334,0.114798024,0.764771765,0,0.43476094,0.191306818,0.119160156
1099,0.96218113,0.001281052,0.085106383,0.777208422,0,0.348863763,0.03623148,0.058538487
1101,0.918253164,0.014109496,0.177481131,0.675810146,0,0.467481507,0.250647741,0.153580414
1103,0.938534781,0.00956409,0.146989437,0.661611868,0,0.440139423,0.093855603,0.128966441
1105,0.987282588,0.00252478,0.047409762,0.807462128,0,0.289040584,0.055638676,0.042360202
1107,0.991466692,0.001885814,0.04125218,0.826670124,0,0.265852624,0.030573759,0.046579605
1109,0.958213491,0.003473164,0.088185814,0.694849948,0,0.334970424,0.062598361,0.074754436
1111,0.976762275,0.001944579,0.098638794,0.696013612,0,0.261983471,0.019834711,0.059212445
1113,0.955245224,0.005031602,0.099149041,0.717947813,0,0.371508774,0.069665619,0.11235479
1115,0.964646067,0.001825938,0.130334178,0.759794739,0,0.340505911,0.047238269,0.125155441
1117,0.952749733,0.009625635,0.133044878,0.705346878,0,0.310779457,0.145973119,0.142304718
1119,0.993812255,0.001245095,0.044257471,0.682915786,0,0.236039843,0.03927709,0.05636885
1121,0.976365033,0.004212633,0.106293348,0.709467951,0,0.363682912,0.051447656,0.093306335
1123,0.982478246,0.00311445,0.092530075,0.695473349,0,0.298963435,0.036802815,0.071014217
1125,0.93658009,0.011546838,0.138503588,0.719550696,0,0.392709414,0.117375798,0.118333163
1127,0.984407751,0.002582931,0.088779802,0.816125063,0,0.336457192,0.038838628,0.086643136
1129,0.994275327,0.001546476,0.044549352,0.822996364,0,0.327690054,0.021786315,0.023658365
1131,0.99263714,0.001067896,0.043615108,0.769446942,0,0.233869155,0.033273381,0.037432554
1133,0.953784523,0.001205055,0.127800938,0.803543512,0,0.331650599,0.027911673,0.10861777
2013,0,0,0.75,0.75,0,0.25,0.25,0.5
2016,0.5,0,0.357142857,0.857142857,0,0.142857143,0,0.428571429
2020,0.884072941,0.025982281,0.2050243,0.745037278,0,0.440679088,0.286361289,0.198892906
2050,0,0,1,0.625,0,0.5,0.75,0.75
2068,0.970845481,0,0.314868805,0.737609329,0,0.482507289,0.04664723,0.416909621
2090,0.948185898,0.00662377,0.185384449,0.749553909,0,0.359386828,0.060452038,0.173245377
2100,0.962605042,0.003781513,0.085294118,0.676470588,0,0.246218487,0.055462185,0.173529412
2105,0.911971831,0,0.169014085,0.433098592,0,0.232394366,0.10915493,0.366197183
2110,0.950177194,0.010006254,0.14498645,0.653116531,0,0.326975193,0.222639149,0.162914321
2122,0.965932196,0.008216109,0.147640981,0.682746172,0,0.396282003,0.056620607,0.201190921
2130,0.928263679,0.008401551,0.200344679,0.69302025,0,0.426755709,0.265187419,0.151012495
2150,0.799319728,0,0.5,0.333333333,0,0.384353741,0.306122449,0.503401361
2164,0,0,1,1,0,1,1,0
2170,0.978703374,0.003974812,0.083481517,0.791353737,0,0.291426958,0.032101839,0.151001025
2180,0.002832861,0.002832861,0.739376771,0.655807365,0,0.946175637,0.502832861,0.638810198
2185,0.013812155,0.008287293,0.94198895,0.513812155,0,0.922651934,0.306629834,0.643646409
2195,0.913016656,0.012954966,0.148673658,0.697717458,0,0.647748304,0.177668106,0.219000617
2198,0.589285714,0,0.482142857,0.857142857,0,0.410714286,0.267857143,0.339285714
2220,0.918614719,0.015151515,0.204329004,0.592640693,0,0.537229437,0.409090909,0.24025974
2230,0.851449275,0.007246377,0.217391304,0.719202899,0,0.400362319,0.581521739,0.224637681
2240,0.979989911,0.001513368,0.233058685,0.656129141,0,0.404573735,0.03682529,0.1380528
2261,0.919304619,0.002335236,0.479847777,0.457187338,0,0.392233178,0.043331604,0.331776509
2275,0.5,0.074074074,0.666666667,0.462962963,0,0.703703704,0.462962963,0.148148148
2290,0.876811594,0.00031506,0.536546944,0.555135476,0,0.482986767,0.02173913,0.357908003
4001,0.747718121,0.006442953,0.495838926,0.709463087,0,0.43295302,0.063624161,0.122348993
4003,0.725603656,0.016615742,0.50444799,0.672822648,0,0.599004948,0.207487224,0.192858881
4005,0.880359575,0.029964587,0.379542359,0.633124489,0,0.318904931,0.293053664,0.20817216
4007,0.8944595,0.009434909,0.286660644,0.811352002,0,0.451470441,0.213841212,0.168122052
4009,0.636083824,0.03497053,0.614276359,0.514603798,0,0.689390963,0.243811395,0.280943026
4011,0.713872832,0.000444642,0.526456203,0.816362828,0,0.473988439,0.050466874,0.084704313
4012,0.464556414,0.004692124,0.790225944,0.57760052,0,0.537609182,0.052082581,0.224861041
4013,0.705856934,0.060779953,0.475556194,0.608821012,0,0.594958589,0.534438953,0.311744689
4015,0.406666521,0.018343312,0.602051741,0.682865009,0,0.648570992,0.204409387,0.322029454
4017,0.781744695,0.014679466,0.431795217,0.70548445,0,0.39982598,0.124003593,0.124761424
4019,0.788544712,0.026974225,0.486112047,0.695041027,0,0.550751829,0.333374877,0.311018742
4021,0.553095898,0.016499609,0.568401223,0.63493993,0,0.59633184,0.251169404,0.292173171
4023,0.831170035,0.003708511,0.413777118,0.805025032,0,0.563600964,0.117049879,0.170776933
4025,0.691775144,0.012646841,0.418783293,0.763537588,0,0.461115815,0.135111299,0.380181324
4027,0.426058377,0.030499642,0.656244678,0.626886005,0,0.565954838,0.236929941,0.28829059
5001,0.854747337,0.00566508,0.242465443,0.75067981,0,0.513482891,0.104747337,0.143609789
5003,0.970485728,0.006926369,0.079410597,0.777870914,0,0.337186218,0.062778489,0.071954824
5005,0.91617915,0.005850197,0.20590774,0.728253572,0,0.375323679,0.067756785,0.211134555
5007,0.91263117,0.007507679,0.173047718,0.782990968,0,0.359706316,0.157016112,0.166527741
5009,0.921414191,0.004909406,0.220393459,0.705541624,0,0.459294317,0.078656448,0.217461943
5011,0.990960714,0.004114034,0.072227373,0.694837177,0,0.252810291,0.043805771,0.039344072
5013,0.987839586,0.004398448,0.060284605,0.81759379,0,0.344631307,0.052781371,0.026390686
5015,0.910263299,0.001970267,0.229482357,0.786279778,0,0.326885187,0.052158338,0.199426831
5017,0.938703409,0.004592828,0.135135135,0.764264264,0,0.497085321,0.094329624,0.096007772
5019,0.981649555,0.004367803,0.072380736,0.789834931,0,0.247404844,0.063872029,0.053406319
5021,0.877374169,0.00267094,0.225724122,0.673789174,0,0.56208452,0.087369421,0.103157645
5023,0.968249871,0.002839442,0.141300981,0.645792463,0,0.306659783,0.036086732,0.130717605
5025,0.993113523,0.010121035,0.077629382,0.686665275,0,0.244782972,0.040588481,0.059787145
5027,0.982056558,0.004162879,0.079118618,0.827599407,0,0.225273937,0.039595196,0.053758553
5029,0.952766775,0.005461529,0.176809507,0.685722002,0,0.425039011,0.033819469,0.112591526
5031,0.868711295,0.009436744,0.219595989,0.685269832,0,0.53808611,0.124329106,0.14910056
5033,0.910096504,0.007397123,0.211648762,0.66287327,0,0.455708303,0.087445375,0.161780772
5035,0.812865773,0.006347933,0.297526902,0.754861242,0,0.460685294,0.130616387,0.118935246
5037,0.869745512,0.004374006,0.232447171,0.632697114,0,0.507271075,0.068279936,0.102533515
5039,0.979911995,0.002965372,0.080352018,0.765352975,0,0.33231299,0.060455328,0.04352401
5041,0.909023669,0.002430262,0.181846999,0.730346577,0,0.494716822,0.126373626,0.068469992
5043,0.980250437,0.005754535,0.080425375,0.707991898,0,0.311895774,0.054046589,0.055197496
5045,0.920196955,0.007702448,0.16836827,0.800201608,0,0.356470832,0.081328026,0.157913102
5047,0.956893481,0.003384396,0.163282271,0.678838618,0,0.392946206,0.053022206,0.089063057
5049,0.96087546,0.001597908,0.176157273,0.709471238,0,0.300939376,0.034863451,0.22845245
5051,0.937760036,0.009740807,0.240723041,0.775933318,0,0.357654897,0.103156977,0.202743731
5053,0.986906444,0.001829114,0.122894708,0.844489116,0,0.256184577,0.026694194,0.075681843
5055,0.865037001,0.006187068,0.215607182,0.652947956,0,0.513405314,0.101207085,0.128775931
5057,0.977690503,0.003981891,0.091665303,0.738013418,0,0.336769759,0.05356461,0.062864779
5059,0.984679125,0.002308921,0.104764576,0.842453929,0,0.253074964,0.03478486,0.082495361
5061,0.980012576,0.003323751,0.082105641,0.732482932,0,0.345490478,0.045903701,0.053180022
5063,0.927663483,0.005657605,0.188390889,0.649448935,0,0.413776635,0.060911095,0.153563556
5065,0.974336541,0.001263731,0.076212696,0.843977836,0,0.263244872,0.032759794,0.19179547
5067,0.890184339,0.002442099,0.210493146,0.712147471,0,0.519458012,0.080983142,0.134394202
5069,0.910324856,0.009342899,0.225671521,0.7704793,0,0.418225803,0.103129394,0.156183712
5071,0.966265838,0.006456299,0.124929384,0.680655314,0,0.398111533,0.060487451,0.104914858
5073,0.962246531,0.004268943,0.137006403,0.708911419,0,0.365128068,0.039487727,0.07083778
5075,0.896596317,0.00315539,0.183788537,0.726412166,0,0.489240637,0.080902131,0.123215394
5077,0.879574876,0.001358479,0.247003356,0.681556657,0,0.442784082,0.055777529,0.083186831
5079,0.937763396,0.008127634,0.134181216,0.678657435,0,0.395168573,0.045153522,0.063064419
5081,0.978497754,0.00295292,0.098694061,0.799284645,0,0.317251705,0.042297455,0.054982532
5083,0.963124541,0.004684056,0.121647686,0.65016532,0,0.482962895,0.063877663,0.085139603
5085,0.889904861,0.002405678,0.20846668,0.817669214,0,0.402379553,0.046219494,0.142054732
5087,0.949949365,0.000778998,0.232647815,0.716094103,0,0.238256602,0.020682402,0.140063878
5089,0.952847982,0.002451905,0.232883817,0.634194644,0,0.340956243,0.032770653,0.237834779
5091,0.947100261,0.009414736,0.190886536,0.774777369,0,0.449160427,0.082473085,0.12779673
5093,0.81869767,0.007010996,0.305104408,0.662639968,0,0.575204277,0.143826289,0.167204681
5095,0.882103232,0.009744332,0.257790642,0.64737096,0,0.484804631,0.072262422,0.104968644
5097,0.987514072,0.001176952,0.169225258,0.79976461,0,0.230733804,0.013714052,0.128441306
5099,0.98087983,0.003783675,0.092927051,0.660629603,0,0.323428514,0.04020785,0.07637978
5101,0.984790875,0.001520913,0.142205323,0.65513308,0,0.233460076,0.032319392,0.151330798
5103,0.988804404,0.001842609,0.045668704,0.840882586,0,0.221742781,0.053085786,0.03717871
5105,0.985336195,0.002074392,0.097925608,0.740414878,0,0.330758226,0.01702432,0.080972818
5107,0.86172632,0.005141388,0.250939292,0.720189836,0,0.426240854,0.077466878,0.100603124
5109,0.986238113,0.002286028,0.061082663,0.74588515,0,0.308065106,0.035021946,0.060534016
5111,0.89632048,0.00375011,0.218785847,0.684284832,0,0.502161828,0.079767052,0.134386305
5113,0.977644813,0.004001175,0.084795536,0.764150943,0,0.303318405,0.048014096,0.070332575
5115,0.935730943,0.00944259,0.152407517,0.701060862,0,0.45941744,0.100233207,0.12375966
5117,0.844192806,0.003027734,0.317003754,0.695652174,0,0.434600945,0.028945137,0.18317791
5119,0.932216899,0.017496846,0.18156757,0.73605763,0,0.398774726,0.228970665,0.170329021
5121,0.887976568,0.001968693,0.210650149,0.617737444,0,0.419379622,0.051234034,0.097618362
5123,0.900041248,0.002612402,0.22758834,0.716863743,0,0.44813007,0.065825657,0.091743435
5125,0.964349133,0.005450075,0.129176342,0.797623276,0,0.317757137,0.094590903,0.117975686
5127,0.968335901,0.003389831,0.130739599,0.611633282,0,0.359322034,0.044530046,0.097765794
5129,0.980194124,0.003147954,0.138903463,0.576993704,0,0.300236097,0.050629591,0.113588667
5131,0.904666314,0.014286553,0.165310794,0.739989435,0,0.475294946,0.175582556,0.170194283
5133,0.986950448,0.004374357,0.065982944,0.70956477,0,0.295838847,0.040141156,0.058447287
5135,0.988354197,0.002411246,0.055612559,0.817822696,0,0.278524523,0.042991997,0.090601272
5137,0.978603945,0.001972686,0.126176024,0.548027314,0,0.294537178,0.039074355,0.108118361
5139,0.980956008,0.004332508,0.086602552,0.763902114,0,0.286675554,0.075810957,0.052386847
5141,0.956207483,0.004278274,0.181786777,0.656436012,0,0.259220876,0.02641369,0.162122662
5143,0.908147058,0.008201737,0.178680692,0.76259227,0,0.390480778,0.159758114,0.187377137
5145,0.917967835,0.008236396,0.217581388,0.659770474,0,0.416094153,0.062553673,0.156550082
5147,0.869290796,0.001836126,0.275992655,0.679022263,0,0.49839339,0.058182235,0.16146431
5149,0.972765435,0.001484591,0.099877137,0.668885021,0,0.420753558,0.056977578,0.088307566
6001,0.776518867,0.059384673,0.37358769,0.620187998,0,0.626898584,0.716341356,0.396770292
6003,0.947368421,0.002263724,0.426994907,0.655631013,0,0.196378042,0.059139785,0.180531975
6005,0.948017022,0.007063065,0.266091377,0.605798215,0,0.308676636,0.098262309,0.136828418
6007,0.910289308,0.021541139,0.256522362,0.66625552,0,0.49473035,0.251170116,0.213946676
6009,0.939336943,0.004319788,0.281881692,0.715782729,0,0.282853127,0.072961019,0.153693522
6011,0.764252261,0.011426034,0.515140504,0.621850775,0,0.553980943,0.173126615,0.188751615
6013,0.867017601,0.05011805,0.256799154,0.659711456,0,0.515705381,0.635203004,0.322885053
6015,0.909776103,0.020671691,0.166537353,0.594712924,0,0.412935048,0.127798714,0.203170029
6017,0.980999013,0.01207855,0.193165879,0.748960985,0,0.265468336,0.165177412,0.18456803
6019,0.748046561,0.034207874,0.4895821,0.614075811,0,0.584994644,0.352776922,0.318663793
6021,0.7395397,0.015108015,0.496823081,0.673506848,0,0.575469478,0.119805149,0.19581588
6023,0.875675353,0.025208203,0.15468195,0.730157309,0,0.433240799,0.21965016,0.229276738
6025,0.363994599,0.026509411,0.771693902,0.515610791,0,0.664319766,0.237358428,0.306745846
6027,0.640931693,0.043836692,0.609395446,0.626668411,0,0.477754515,0.179272442,0.349646689
6029,0.606298599,0.040650135,0.576703132,0.560405202,0,0.636012893,0.351751591,0.359174595
6031,0.549458627,0.031464676,0.608317078,0.495618127,0,0.694427954,0.259731999,0.398552568
6033,0.972674183,0.005996065,0.153477405,0.742169201,0,0.388666812,0.10864745,0.140720152
6035,0.71274409,0.012384378,0.565930113,0.614337102,0,0.484943474,0.107348407,0.187615622
6037,0.75256225,0.075978158,0.470621815,0.589459816,0,0.659272864,0.738444793,0.384763693
6039,0.731733176,0.014217186,0.520769605,0.611999444,0,0.502667895,0.13199562,0.232532675
6041,0.953358613,0.020097508,0.182082882,0.733694475,0,0.380065005,0.382001625,0.185062297
6043,0.935332397,0.003142794,0.297641056,0.721400577,0,0.169008356,0.023145752,0.143385343
6045,0.965380043,0.014811131,0.167920134,0.652417574,0,0.292462214,0.11124724,0.156432713
6047,0.65616967,0.022705661,0.554175179,0.570825588,0,0.598187719,0.229547421,0.2293511
6049,0.674281724,0.008230247,0.565692338,0.657821229,0,0.456354749,0.039505188,0.168545491
6051,0.843252799,0.013700648,0.528579847,0.61770772,0,0.340601061,0.228196818,0.346199175
6053,0.768402997,0.019547874,0.340412965,0.679474732,0,0.486447562,0.313688367,0.303922521
6055,0.935290783,0.026910764,0.204231693,0.665949713,0,0.410280779,0.28863212,0.240746299
6057,0.987112782,0.007610125,0.153331975,0.748347436,0,0.259651527,0.112300257,0.163164034
6059,0.778637622,0.092139974,0.414596434,0.539125946,0,0.623354395,0.774084836,0.413731821
6061,0.91,0.036076994,0.231237397,0.682227314,0,0.398450962,0.390339138,0.280394134
6063,0.929795499,0.017079858,0.323774706,0.586713127,0,0.278990061,0.109676682,0.293727865
6065,0.748011551,0.052741447,0.453251988,0.62160436,0,0.583777018,0.504944757,0.339941455
6067,0.859948501,0.06155298,0.277675124,0.682541781,0,0.511701396,0.530491393,0.363191176
6069,0.799104852,0.021865557,0.399167569,0.628684646,0,0.431438508,0.181851873,0.282427732
6071,0.658769098,0.044170671,0.554608469,0.616291726,0,0.615843549,0.413426091,0.350416838
6073,0.85212458,0.047962675,0.378772571,0.605947269,0,0.523704472,0.550512312,0.320195387
6075,0.527016932,0.13038288,0.815846906,0.408095559,0,0.716120811,0.85903445,0.385538727
6077,0.779446521,0.048234009,0.426144763,0.553295167,0,0.621905632,0.409840774,0.316202296
6079,0.862579634,0.020352976,0.283669103,0.743301175,0,0.457413048,0.255450128,0.28040022
6081,0.826127095,0.033510957,0.269396468,0.678843262,0,0.500794634,0.58958718,0.282391069
6083,0.825424857,0.045684874,0.345236722,0.636482229,0,0.529999556,0.46551005,0.330744997
6085,0.889213123,0.050579781,0.25818342,0.687296147,0,0.503591045,0.663021732,0.378338945
6087,0.90016128,0.020089993,0.202313884,0.709902864,0,0.414790594,0.336411639,0.261722231
6089,0.937936081,0.027257599,0.232276045,0.689068891,0,0.407340204,0.179525223,0.277518245
6091,0.81390593,0.008691207,0.41002045,0.58793456,0,0.389059305,0.135480573,0.36809816
6093,0.86350949,0.005515976,0.344462757,0.674344729,0,0.351400925,0.078526237,0.157331597
6095,0.810542945,0.05168337,0.296259961,0.630790671,0,0.556804918,0.499572366,0.319618852
6097,0.933109879,0.028600158,0.195624352,0.717709793,0,0.435986349,0.316125297,0.254268999
6099,0.764418656,0.045631335,0.43436169,0.604051069,0,0.59755118,0.385987719,0.309209761
6101,0.802195066,0.025494177,0.431945296,0.596977475,0,0.638446215,0.2668365,0.273942691
6103,0.823334894,0.011924968,0.370420227,0.760344727,0,0.497527215,0.087293691,0.235631511
6105,0.986647126,0.006350757,0.177821202,0.735140857,0,0.180589481,0.050154698,0.115290669
6107,0.666111682,0.024252812,0.541181464,0.579707164,0,0.646935344,0.225764328,0.320647046
6109,0.967032699,0.006222548,0.228794534,0.77249878,0,0.243899463,0.083626159,0.151610542
6111,0.843105502,0.044195021,0.350526146,0.613760455,0,0.540528131,0.59749212,0.338718884
6113,0.812297814,0.040143123,0.402301245,0.599806392,0,0.525095579,0.304430938,0.282300755
6115,0.837829251,0.021487985,0.257538124,0.695529113,0,0.546441774,0.235876848,0.219905268
8001,0.655514792,0.044563825,0.479967389,0.596443338,0,0.523359248,0.461834673,0.295284475
8003,0.566294187,0.025733319,0.685774148,0.511711615,0,0.574836145,0.12125282,0.289405824
8005,0.80485322,0.047118744,0.354633807,0.640840372,0,0.385341294,0.545265084,0.264616062
8007,0.805108273,0.009994448,0.566352027,0.568850639,0,0.22570794,0.054553026,0.322182121
8009,0.354594036,0.005343906,0.779348388,0.514049302,0,0.638338218,0.055852439,0.294518187
8011,0.640797006,0.005173932,0.610964333,0.654117129,0,0.593020696,0.082232497,0.163143989
8013,0.9210077,0.036486879,0.294678072,0.63963018,0,0.382548789,0.395337124,0.186258942
8014,0.784683894,0.045346212,0.352609132,0.605086553,0,0.419593578,0.617473658,0.2994857
8015,0.766763223,0.00509602,0.460841111,0.625737582,0,0.390945178,0.115921039,0.2732003
8017,0.397435897,0.005268704,0.745872849,0.493150685,0,0.726905515,0.08061117,0.316473481
8019,0.966628118,0.006938708,0.291260532,0.604328432,0,0.250867339,0.084833967,0.192218735
8021,0.6747069,0.004708822,0.558139535,0.617720546,0,0.548049202,0.061983471,0.304535845
8023,0.808673469,0.002232143,0.347257653,0.718112245,0,0.554528061,0.067920918,0.173788265
8025,0.634736647,0.001947329,0.636220326,0.664224777,0,0.629636499,0.055823442,0.120178042
8027,0.786976545,0.00417693,0.391024954,0.740494806,0,0.311127771,0.027203599,0.139980722
8029,0.86663631,0.008008786,0.326565597,0.688675202,0,0.465822039,0.114747951,0.143274227
8031,0.798040832,0.073082057,0.378751472,0.632587358,0,0.510376914,0.713482528,0.318256773
8033,0.550206327,0.009628611,0.674002751,0.574965612,0,0.551581843,0.107290234,0.438789546
8035,0.749726163,0.015737958,0.378709943,0.679816683,0,0.348863905,0.331548647,0.236560082
8037,0.90992092,0.009417685,0.508554996,0.617325665,0,0.164773544,0.143134436,0.217541337
8039,0.504992464,0.001789751,0.677279578,0.674296659,0,0.430105501,0.021068827,0.225445868
8041,0.776661484,0.041045936,0.352520141,0.675041696,0,0.377181625,0.442595053,0.256231802
8043,0.881116688,0.009695449,0.312507129,0.77891525,0,0.393350063,0.13619254,0.132713585
8045,0.911011736,0.00771342,0.320438198,0.71831819,0,0.30065777,0.153676888,0.196881507
8047,0.93129771,0.00610687,0.427480916,0.673282443,0,0.316030534,0.108015267,0.189694656
8049,0.748132887,0.004893124,0.532835437,0.751094515,0,0.387329384,0.10191862,0.200746845
8051,0.800511686,0.022749274,0.534780805,0.504701978,0,0.227423593,0.102129719,0.280597428
8053,0.983333333,0.005555556,0.297222222,0.605555556,0,0.05,0.086111111,0.280555556
8055,0.789816361,0.007846411,0.494657763,0.629716194,0,0.413522538,0.141235392,0.202838063
8057,0.711501901,0.002138783,0.54230038,0.557509506,0,0.363830798,0.020912548,0.160646388
8059,0.908928605,0.0378563,0.26540363,0.677759725,0,0.347061138,0.432974569,0.244945757
8061,0.478235636,0.002248984,0.782211259,0.463943703,0,0.605847359,0.024593732,0.141831109
8063,0.438312222,0.017437078,0.696989636,0.527389373,0,0.682924823,0.103141964,0.214508965
8065,0.792674499,0.007947478,0.389080857,0.589495508,0,0.387007602,0.155839668,0.181064271
8067,0.665784832,0.005311513,0.59575079,0.642036832,0,0.3701858,0.090582831,0.480415077
8069,0.856133583,0.030115618,0.340601976,0.641062878,0,0.370190529,0.295835062,0.171223352
8071,0.685762426,0.006017571,0.559814659,0.627692863,0,0.520098688,0.138705019,0.177217475
8073,0.424210746,0.014007945,0.77022789,0.561258624,0,0.620217437,0.106104955,0.245557182
8075,0.495356162,0.014416088,0.651671782,0.547124859,0,0.49697141,0.101801001,0.203642384
8077,0.824151051,0.022710195,0.380849008,0.603692792,0,0.45024392,0.295542647,0.208816899
8079,0.934491979,0.002673797,0.336898396,0.668449198,0,0.196524064,0.139037433,0.192513369
8081,0.779159331,0.006602113,0.56525088,0.633802817,0,0.323503521,0.086487676,0.187389965
8083,0.651967728,0.007544497,0.601681345,0.631551395,0,0.431452855,0.06937858,0.392252263
8085,0.810805639,0.010397397,0.377910314,0.600401863,0,0.465969254,0.181667411,0.234324169
8087,0.475878823,0.019176908,0.66053158,0.612603601,0,0.60068591,0.109517005,0.207887968
8089,0.666991363,0.010130528,0.56328333,0.651535814,0,0.552860575,0.120137671,0.169881161
8091,0.924781341,0.003498542,0.468221574,0.687172012,0,0.198542274,0.113994169,0.267930029
8093,0.80754526,0.001574272,0.499493984,0.727482289,0,0.264702575,0.02828067,0.153828854
8095,0.474389825,0.007390856,0.594534204,0.674802338,0,0.498453077,0.095049845,0.243382606
8101,0.682989115,0.030570009,0.47508539,0.691693002,0,0.491812175,0.267064619,0.229386791
8103,0.866147115,0.001093793,0.505195515,0.570071097,0,0.203923981,0.01572327,0.172067268
8105,0.551356497,0.010947168,0.647358401,0.522941456,0,0.548595907,0.06815802,0.217610662
8107,0.85831448,0.005542986,0.469852941,0.629072398,0,0.24010181,0.081334842,0.196210407
8109,0.598422645,0.003025065,0.716184097,0.50821089,0,0.53673293,0.047644771,0.176642178
8111,0.851648352,0,0.536630037,0.582417582,0,0.175824176,0.192307692,0.238095238
8113,0.83471979,0.008975482,0.487740806,0.392513135,0,0.13025394,0.134194396,0.484019264
8115,0.392328042,0.000793651,0.74973545,0.542724868,0,0.496164021,0.040343915,0.231216931
8117,0.857484488,0.012861944,0.411646846,0.806489142,0,0.309979317,0.205015512,0.352960186
8119,0.931751774,0.004591624,0.288854877,0.773827745,0,0.271392793,0.09746765,0.118964798
